In	Out	Name
1	0	OVERRIDE_FREEZE_FLAGS
4	0	OVERRIDE_NEXT_RESTART
1	0	OVERRIDE_NUMBER_OF_PARKED_CARS
0	0	PAUSE_GAME
1	0	PAUSE_PLAYBACK_RECORDED_CAR
1	0	PAUSE_SCRIPTED_CONVERSATION
1	0	PICKUPS_PASS_TIME
1	1	PLAYER_HAS_CHAR
1	1	PLAYER_HAS_FLASHING_STARS_ABOUT_TO_DROP
1	1	PLAYER_HAS_GREYED_OUT_STARS
1	1	PLAYER_WANTS_TO_JOIN_NETWORK_GAME
2	0	PLAYSTATS_INT
1	0	PLAYSTATS_MISSION_CANCELLED
1	0	PLAYSTATS_MISSION_FAILED
1	0	PLAYSTATS_MISSION_PASSED
1	0	PLAYSTATS_MISSION_STARTED
1	0	PLAY_AUDIO_EVENT
2	0	PLAY_AUDIO_EVENT_FROM_OBJECT
2	0	PLAY_AUDIO_EVENT_FROM_PED
2	0	PLAY_AUDIO_EVENT_FROM_VEHICLE
4	0	PLAY_FIRE_SOUND_FROM_POSITION
0	0	PLAY_MOVIE
6	1	PLAY_OBJECT_ANIM
2	0	PLAY_SOUND
3	0	PLAY_SOUND_FROM_OBJECT
3	0	PLAY_SOUND_FROM_PED
5	0	PLAY_SOUND_FROM_POSITION
3	0	PLAY_SOUND_FROM_VEHICLE
2	0	PLAY_SOUND_FRONTEND
1	0	PLAY_STREAM_FROM_OBJECT
1	0	PLAY_STREAM_FROM_PED
0	0	PLAY_STREAM_FRONTEND
4	0	POINT_CAM_AT_COORD
2	0	POINT_CAM_AT_OBJECT
2	0	POINT_CAM_AT_PED
2	0	POINT_CAM_AT_VEHICLE
0	0	POPULATE_NOW
1	0	POP_CAR_BOOT
1	1	PRELOAD_STREAM
2	1	PRELOAD_STREAM_WITH_START_OFFSET
1	0	PREVIEW_RINGTONE
3	0	PRINT
1	0	PRINTFLOAT
1	0	PRINTINT
0	0	PRINTNL
1	0	PRINTSTRING
3	0	PRINTVECTOR
3	0	PRINT_BIG
1	0	PRINT_HELP
1	0	PRINT_HELP_FOREVER
2	0	PRINT_HELP_FOREVER_WITH_NUMBER
2	0	PRINT_HELP_FOREVER_WITH_STRING
2	0	PRINT_HELP_FOREVER_WITH_STRING_NO_SOUND
2	0	PRINT_HELP_WITH_NUMBER
2	0	PRINT_HELP_WITH_STRING
2	0	PRINT_HELP_WITH_STRING_NO_SOUND
3	0	PRINT_NOW
4	0	PRINT_STRING_IN_STRING
4	0	PRINT_STRING_IN_STRING_NOW
4	0	PRINT_STRING_WITH_LITERAL_STRING_NOW
5	0	PRINT_WITH_2_NUMBERS
5	0	PRINT_WITH_2_NUMBERS_NOW
4	0	PRINT_WITH_NUMBER
4	0	PRINT_WITH_NUMBER_BIG
4	0	PRINT_WITH_NUMBER_NOW
0	0	PRIORITIZE_STREAMING_REQUEST
0	0	PROCESS_MISSION_DELETION_LIST
1	0	PROSTITUTE_CAM_ACTIVATE
2	0	REGISTER_BEST_POSITION
3	0	REGISTER_CLIENT_BROADCAST_VARIABLES
2	0	REGISTER_HATED_TARGETS_AROUND_PED
5	0	REGISTER_HATED_TARGETS_IN_AREA
3	0	REGISTER_HOST_BROADCAST_VARIABLES
2	0	REGISTER_INT_STAT
3	0	REGISTER_KILL_IN_MULTIPLAYER_GAME
1	0	REGISTER_MISSION_PASSED
2	0	REGISTER_MULTIPLAYER_GAME_WIN
3	0	REGISTER_NETWORK_BEST_GAME_SCORES
4	0	REGISTER_PLAYER_RESPAWN_COORDS
6	1	REGISTER_SAVE_HOUSE
1	0	REGISTER_SCRIPT_WITH_AUDIO
2	0	REGISTER_STRING_FOR_FRONTEND_STAT
2	0	REGISTER_TARGET
1	0	REGISTER_TRACK_NUMBER
2	0	REGISTER_WORLD_POINT_SCRIPT_BRAIN
0	0	RELEASE_MOVIE
0	0	RELEASE_PATH_NODES
1	0	RELEASE_SOUND_ID
1	0	RELEASE_TEXTURE
0	0	RELEASE_TIME_OF_DAY
0	0	RELEASE_WEATHER
1	0	RELOAD_WEB_PAGE
1	0	REMOVE_ALL_CHAR_WEAPONS
1	0	REMOVE_ALL_PICKUPS_OF_TYPE
1	0	REMOVE_ANIMS
1	0	REMOVE_BLIP
6	0	REMOVE_CARS_FROM_GENERATORS_IN_AREA
1	0	REMOVE_CAR_RECORDING
2	0	REMOVE_CAR_WINDOW
1	0	REMOVE_CHAR_DEFENSIVE_AREA
1	0	REMOVE_CHAR_ELEGANTLY
1	0	REMOVE_CHAR_FROM_GROUP
1	0	REMOVE_COVER_POINT
1	0	REMOVE_DECISION_MAKER
1	0	REMOVE_FAKE_NETWORK_NAME_FROM_PED
1	0	REMOVE_GROUP
1	0	REMOVE_IPL
2	0	REMOVE_PED_HELMET
1	0	REMOVE_PICKUP
2	0	REMOVE_PLAYER_HELMET
1	0	REMOVE_PROJTEX_FROM_OBJECT
1	0	REMOVE_PTFX_FROM_PED
1	0	REMOVE_SCRIPT_FIRE
1	0	REMOVE_STUCK_CAR_CHECK
0	0	REMOVE_TEMPORARY_RADAR_BLIPS_FOR_PICKUPS
1	0	REMOVE_TXD
1	0	REMOVE_UPSIDEDOWN_CAR_CHECK
2	0	REMOVE_WEAPON_FROM_CHAR
1	0	RENDER_RACE_TRACK
1	0	RENDER_WEAPON_PICKUPS_BIGGER
1	0	REPORT_TAGGED_RADIO_TRACK
2	0	REQUEST_ADDITIONAL_TEXT
1	1	REQUEST_AMBIENT_AUDIO_BANK
1	0	REQUEST_ANIMS
1	0	REQUEST_CAR_RECORDING
3	0	REQUEST_COLLISION_AT_POSN
1	1	REQUEST_CONTROL_OF_NETWORK_ID
2	0	REQUEST_INTERIOR_MODELS
1	0	REQUEST_IPL
1	1	REQUEST_MISSION_AUDIO_BANK
1	0	REQUEST_MODEL
1	0	REQUEST_SCRIPT
2	0	REQUEST_STREAMED_TXD
1	0	RESERVE_NETWORK_MISSION_OBJECTS_FOR_HOST
1	0	RESERVE_NETWORK_MISSION_PEDS
1	0	RESERVE_NETWORK_MISSION_PEDS_FOR_HOST
1	0	RESERVE_NETWORK_MISSION_VEHICLES
1	0	RESERVE_NETWORK_MISSION_VEHICLES_FOR_HOST
0	0	RESET_CAM_INTERP_CUSTOM_SPEED_GRAPH
2	0	RESET_CAR_WHEELS
2	0	RESET_STUCK_TIMER
1	0	RESET_VISIBLE_PED_DAMAGE
4	0	RESTORE_SCRIPT_ARRAY_FROM_SCRATCHPAD
1	1	RESTORE_SCRIPT_VALUES_FOR_NETWORK_GAME
5	0	RESURRECT_NETWORK_PLAYER
0	0	RETUNE_RADIO_DOWN
1	0	RETUNE_RADIO_TO_STATION_INDEX
1	0	RETUNE_RADIO_TO_STATION_NAME
0	0	RETUNE_RADIO_UP
1	0	REVIVE_INJURED_PED
4	1	ROTATE_OBJECT
1	1	ROUND
1	0	SAVE_FLOAT_TO_DEBUG_FILE
1	0	SAVE_INT_TO_DEBUG_FILE
0	0	SAVE_NEWLINE_TO_DEBUG_FILE
4	0	SAVE_SCRIPT_ARRAY_IN_SCRATCHPAD
1	0	SAVE_STRING_TO_DEBUG_FILE
5	0	SAY_AMBIENT_SPEECH
6	0	SAY_AMBIENT_SPEECH_WITH_VOICE
1	0	SCRIPT_ASSERT
1	0	SCRIPT_IS_MOVING_MOBILE_PHONE_OFFSCREEN
1	0	SCRIPT_IS_USING_MOBILE_PHONE
1	0	SEARCH_CRITERIA_CONSIDER_PEDS_WITH_FLAG_TRUE
1	0	SEARCH_CRITERIA_REJECT_PEDS_WITH_FLAG_TRUE
1	0	SEND_NM_MESSAGE
1	0	SETTIMERA
1	0	SETTIMERB
2	0	SET_ACTIVATE_OBJECT_PHYSICS_AS_SOON_AS_IT_IS_UNFROZEN
1	0	SET_ALL_CARS_CAN_BE_DAMAGED
0	0	SET_ALL_CAR_GENERATORS_BACK_TO_ACTIVE
1	0	SET_ALL_MOTION_CONTROL_PREFERENCES_ON_OFF
2	0	SET_ALL_PICKUPS_OF_TYPE_COLLECTABLE_BY_CAR
2	0	SET_ALL_RANDOM_PEDS_FLEE
1	0	SET_ALWAYS_DISPLAY_WEAPON_PICKUP_MESSAGE
2	0	SET_AMBIENT_VOICE_NAME
3	1	SET_AMMO_IN_CLIP
2	0	SET_ANIM_GROUP_FOR_CHAR
1	0	SET_ARMOUR_PICKUP_NETWORK_REGEN_TIME
2	0	SET_BIT
4	0	SET_BITS_IN_RANGE
2	0	SET_BLIP_AS_FRIENDLY
2	0	SET_BLIP_AS_SHORT_RANGE
2	0	SET_BLIP_MARKER_LONG_DISTANCE
2	0	SET_BLIP_THROTTLE_RANDOMLY
2	0	SET_BLOCKING_OF_NON_TEMPORARY_EVENTS
1	0	SET_BRIANS_MOOD
1	0	SET_CAMERA_CONTROLS_DISABLED_WITH_PLAYER_CONTROLS
2	0	SET_CAM_ACTIVE
4	0	SET_CAM_ATTACH_OFFSET
2	0	SET_CAM_ATTACH_OFFSET_IS_RELATIVE
1	0	SET_CAM_BEHIND_PED
7	0	SET_CAM_COMPONENT_SHAKE
5	0	SET_CAM_DOF_FOCUSPOINT
2	0	SET_CAM_FAR_CLIP
2	0	SET_CAM_FAR_DOF
2	0	SET_CAM_FOV
2	0	SET_CAM_INHERIT_ROLL_VEHICLE
1	0	SET_CAM_INTERP_CUSTOM_SPEED_GRAPH
5	0	SET_CAM_INTERP_STYLE_CORE
5	0	SET_CAM_INTERP_STYLE_DETAILED
1	0	SET_CAM_IN_FRONT_OF_PED
2	0	SET_CAM_MOTION_BLUR
2	0	SET_CAM_NAME
2	0	SET_CAM_NEAR_CLIP
2	0	SET_CAM_NEAR_DOF
4	0	SET_CAM_POINT_OFFSET
2	0	SET_CAM_POINT_OFFSET_IS_RELATIVE
4	0	SET_CAM_POS
2	0	SET_CAM_PROPAGATE
4	0	SET_CAM_ROT
3	0	SET_CAM_SHAKE
2	0	SET_CAM_SPLINE_DURATION
2	0	SET_CAM_SPLINE_PROGRESS
2	0	SET_CAM_SPLINE_SPEED_CONSTANT
2	0	SET_CAM_SPLINE_SPEED_GRAPH
2	0	SET_CAM_TARGET_PED
2	0	SET_CAN_BURST_CAR_TYRES
2	0	SET_CAN_RESPRAY_CAR
2	0	SET_CAN_TARGET_CHAR_WITHOUT_LOS
1	0	SET_CAR_AS_MISSION_CAR
2	0	SET_CAR_CAN_BE_DAMAGED
2	0	SET_CAR_CAN_BE_VISIBLY_DAMAGED
2	0	SET_CAR_COLLISION
2	0	SET_CAR_COLOUR_COMBINATION
4	0	SET_CAR_COORDINATES
4	0	SET_CAR_COORDINATES_NO_OFFSET
1	0	SET_CAR_DENSITY_MULTIPLIER
4	0	SET_CAR_DOOR_LATCHED
3	0	SET_CAR_ENGINE_ON
2	0	SET_CAR_FORWARD_SPEED
7	0	SET_CAR_GENERATORS_ACTIVE_IN_AREA
1	0	SET_CAR_HAS_BEEN_CREATED_IN_INTERIOR
2	0	SET_CAR_HEADING
2	0	SET_CAR_HEALTH
2	0	SET_CAR_IN_CUTSCENE
2	0	SET_CAR_LIGHT_MULTIPLIER
2	0	SET_CAR_LIVERY
2	0	SET_CAR_ONLY_DAMAGED_BY_PLAYER
3	0	SET_CAR_ONLY_DAMAGED_BY_RELATIONSHIP_GROUP
1	1	SET_CAR_ON_GROUND_PROPERLY
6	0	SET_CAR_PROOFS
2	0	SET_CAR_RANDOM_ROUTE_SEED
2	0	SET_CAR_STRONG
2	0	SET_CAR_VISIBLE
2	0	SET_CHAR_ACCURACY
2	0	SET_CHAR_ALLOWED_TO_DUCK
3	0	SET_CHAR_AMMO
8	0	SET_CHAR_ANGLED_DEFENSIVE_AREA
4	0	SET_CHAR_ANIM_CURRENT_TIME
4	0	SET_CHAR_ANIM_SPEED
2	0	SET_CHAR_AS_ENEMY
1	0	SET_CHAR_AS_MISSION_CHAR
2	0	SET_CHAR_CANT_BE_DRAGGED_OUT
2	0	SET_CHAR_CAN_BE_KNOCKED_OFF_BIKE
2	0	SET_CHAR_CAN_BE_SHOT_IN_VEHICLE
2	0	SET_CHAR_CAN_SMASH_GLASS
2	0	SET_CHAR_CLIMB_ANIM_RATE
2	0	SET_CHAR_COLLISION
4	0	SET_CHAR_COMPONENT_VARIATION
4	0	SET_CHAR_COORDINATES
4	0	SET_CHAR_COORDINATES_DONT_WARP_GANG
4	0	SET_CHAR_COORDINATES_NO_OFFSET
2	0	SET_CHAR_CURRENT_WEAPON_VISIBLE
2	0	SET_CHAR_DECISION_MAKER
1	0	SET_CHAR_DECISION_MAKER_TO_DEFAULT
1	0	SET_CHAR_DEFAULT_COMPONENT_VARIATION
2	0	SET_CHAR_DESIRED_HEADING
2	0	SET_CHAR_DIES_INSTANTLY_IN_WATER
2	0	SET_CHAR_DROPS_WEAPONS_WHEN_DEAD
2	0	SET_CHAR_DROWNS_IN_SINKING_VEHICLE
2	0	SET_CHAR_DROWNS_IN_WATER
2	0	SET_CHAR_DRUGGED_UP
2	1	SET_CHAR_DUCKING
2	0	SET_CHAR_FIRE_DAMAGE_MULTIPLIER
2	0	SET_CHAR_FORCE_DIE_IN_CAR
2	0	SET_CHAR_GESTURE_GROUP
2	0	SET_CHAR_GET_OUT_UPSIDE_DOWN_CAR
2	0	SET_CHAR_GRAVITY
2	0	SET_CHAR_HEADING
2	0	SET_CHAR_HEALTH
2	0	SET_CHAR_INVINCIBLE
2	0	SET_CHAR_IN_CUTSCENE
2	0	SET_CHAR_IS_TARGET_PRIORITY
2	0	SET_CHAR_KEEP_TASK
2	0	SET_CHAR_MAX_HEALTH
2	0	SET_CHAR_MAX_TIME_IN_WATER
2	0	SET_CHAR_MAX_TIME_UNDERWATER
2	0	SET_CHAR_MELEE_ACTION_FLAG0
2	0	SET_CHAR_MELEE_ACTION_FLAG1
7	0	SET_CHAR_MELEE_MOVEMENT_CONSTAINT_BOX
2	0	SET_CHAR_MONEY
2	0	SET_CHAR_MOVE_ANIM_SPEED_MULTIPLIER
2	0	SET_CHAR_NAME_DEBUG
2	0	SET_CHAR_NEVER_LEAVES_GROUP
2	0	SET_CHAR_NEVER_TARGETTED
3	0	SET_CHAR_NOT_DAMAGED_BY_RELATIONSHIP_GROUP
2	0	SET_CHAR_ONLY_DAMAGED_BY_PLAYER
3	0	SET_CHAR_ONLY_DAMAGED_BY_RELATIONSHIP_GROUP
6	0	SET_CHAR_PROOFS
3	0	SET_CHAR_PROP_INDEX
1	0	SET_CHAR_RANDOM_COMPONENT_VARIATION
2	0	SET_CHAR_READY_TO_BE_EXECUTED
2	0	SET_CHAR_READY_TO_BE_STUNNED
3	0	SET_CHAR_RELATIONSHIP
2	0	SET_CHAR_RELATIONSHIP_GROUP
4	0	SET_CHAR_ROTATION
2	0	SET_CHAR_SHOOT_RATE
5	0	SET_CHAR_SPHERE_DEFENSIVE_AREA
2	0	SET_CHAR_STAY_IN_CAR_WHEN_JACKED
2	0	SET_CHAR_SUFFERS_CRITICAL_HITS
2	0	SET_CHAR_USES_DEAFULT_ANIM_GROUP_WHEN_FLEEING
4	0	SET_CHAR_VELOCITY
2	0	SET_CHAR_VISIBLE
2	0	SET_CHAR_WANTED_BY_POLICE
2	0	SET_CHAR_WEAPON_SKILL
2	0	SET_CHAR_WILL_COWER_INSTEAD_OF_FLEEING
2	0	SET_CHAR_WILL_DO_DRIVEBYS
2	0	SET_CHAR_WILL_FLY_THROUGH_WINDSCREEN
2	0	SET_CHAR_WILL_LEAVE_CAR_IN_COMBAT
2	0	SET_CHAR_WILL_MOVE_WHEN_INJURED
2	0	SET_CHAR_WILL_ONLY_FIRE_WITH_CLEAR_LOS
2	0	SET_CHAR_WILL_REMAIN_ON_BOAT_AFTER_MISSION_ENDS
2	0	SET_CHAR_WILL_USE_CARS_IN_COMBAT
2	0	SET_CHAR_WILL_USE_COVER
1	0	SET_CINEMATIC_BUTTON_ENABLED
1	0	SET_COLLIDE_WITH_PEDS
2	0	SET_COMBAT_DECISION_MAKER
1	0	SET_CREATE_RANDOM_COPS
3	0	SET_CURRENT_CHAR_WEAPON
1	0	SET_CURRENT_MOVIE
3	0	SET_CUTSCENE_EXTRA_ROOM_POS
4	0	SET_DEAD_CHAR_COORDINATES
1	0	SET_DEAD_PEDS_DROP_WEAPONS
2	0	SET_DECISION_MAKER_ATTRIBUTE_CAN_CHANGE_TARGET
2	0	SET_DECISION_MAKER_ATTRIBUTE_CAUTION
2	0	SET_DECISION_MAKER_ATTRIBUTE_FIRE_RATE
2	0	SET_DECISION_MAKER_ATTRIBUTE_MOVEMENT_STYLE
2	0	SET_DECISION_MAKER_ATTRIBUTE_NAVIGATION_STYLE
2	0	SET_DECISION_MAKER_ATTRIBUTE_RETREATING_BEHAVIOUR
2	0	SET_DECISION_MAKER_ATTRIBUTE_SIGHT_RANGE
2	0	SET_DECISION_MAKER_ATTRIBUTE_STANDING_STYLE
2	0	SET_DECISION_MAKER_ATTRIBUTE_TARGET_INJURED_REACTION
2	0	SET_DECISION_MAKER_ATTRIBUTE_TARGET_LOSS_RESPONSE
2	0	SET_DECISION_MAKER_ATTRIBUTE_TEAMWORK
2	0	SET_DECISION_MAKER_ATTRIBUTE_WEAPON_ACCURACY
1	0	SET_DITCH_POLICE_MODELS
2	0	SET_DONT_ACTIVATE_RAGDOLL_FROM_PLAYER_IMPACT
2	0	SET_DO_NOT_SPAWN_PARKED_CARS_ON_TOP
2	0	SET_DRAW_PLAYER_COMPONENT
2	0	SET_DRIVE_TASK_CRUISE_SPEED
3	0	SET_DRUNK_CAM
1	0	SET_ENABLE_NEAR_CLIP_SCAN
2	0	SET_ENGINE_HEALTH
2	0	SET_EVERYONE_IGNORE_PLAYER
3	0	SET_EXTRA_CAR_COLOURS
1	0	SET_FAKE_WANTED_LEVEL
2	0	SET_FLOAT_STAT
1	0	SET_FOLLOW_PED_PITCH_LIMIT_DOWN
1	0	SET_FOLLOW_PED_PITCH_LIMIT_UP
4	0	SET_FOLLOW_VEHICLE_CAM_OFFSET
1	0	SET_FOLLOW_VEHICLE_CAM_SUBMODE
2	0	SET_FREEBIES_IN_VEHICLE
1	0	SET_FREE_RESPRAYS
1	0	SET_GAME_CAM_HEADING
1	0	SET_GAME_CAM_PITCH
2	0	SET_GARAGE_LEAVE_CAMERA_ALONE
1	0	SET_GLOBAL_INSTANCE_PRIORITY
4	0	SET_GLOBAL_RENDER_FLAGS
2	0	SET_GROUP_CHAR_DECISION_MAKER
2	0	SET_GROUP_CHAR_DUCKS_WHEN_AIMED_AT
2	0	SET_GROUP_FOLLOW_STATUS
2	0	SET_GROUP_FORMATION
2	0	SET_GROUP_FORMATION_SPACING
2	0	SET_GROUP_LEADER
2	0	SET_GROUP_MEMBER
2	0	SET_GROUP_SEPARATION_RANGE
2	0	SET_HAS_BEEN_OWNED_BY_PLAYER
1	0	SET_HEALTH_PICKUP_NETWORK_REGEN_TIME
1	0	SET_HELI_BLADES_FULL_SPEED
1	0	SET_HELP_MESSAGE_BOX_SIZE
1	0	SET_HINT_FOV
3	0	SET_HINT_TIMES
0	0	SET_HINT_TIMES_DEFAULT
2	0	SET_IGNORE_LOW_PRIORITY_SHOCKING_EVENTS
3	0	SET_INFORM_RESPECTED_FRIENDS
1	0	SET_INSTANT_WIDESCREEN_BORDERS
2	0	SET_INTERP_FROM_GAME_TO_SCRIPT
2	0	SET_INTERP_FROM_SCRIPT_TO_GAME
1	0	SET_INTERP_IN_OUT_VEHICLE_ENABLED_THIS_FRAME
2	0	SET_INT_STAT
1	0	SET_IN_MP_TUTORIAL
1	0	SET_IN_SPECTATOR_MODE
2	0	SET_LOAD_COLLISION_FOR_CAR_FLAG
2	0	SET_LOAD_COLLISION_FOR_CHAR_FLAG
1	0	SET_LOBBY_MUTE_OVERRIDE
2	0	SET_LOUD_VEHICLE_RADIO
4	0	SET_MASK
1	0	SET_MAX_WANTED_LEVEL
1	0	SET_MESSAGES_WAITING
1	0	SET_MINIGAME_IN_PROGRESS
1	0	SET_MISSION_FLAG
4	0	SET_MISSION_TRAIN_COORDINATES
3	0	SET_MOBILE_PHONE_POSITION
1	0	SET_MOBILE_PHONE_RADIO_STATE
3	0	SET_MOBILE_PHONE_ROTATION
1	0	SET_MOBILE_PHONE_SCALE
1	0	SET_MOBILE_RADIO_ENABLED_DURING_GAMEPLAY
1	0	SET_MOBILE_RING_TYPE
1	0	SET_MONEY_CARRIED_BY_ALL_NEW_PEDS
1	0	SET_MOVIE_TIME
1	0	SET_MOVIE_VOLUME
1	0	SET_MSG_FOR_LOADING_SCREEN
1	0	SET_MULTIPLAYER_HUD_CASH
1	0	SET_MULTIPLAYER_HUD_TIME
2	0	SET_NEEDS_TO_BE_HOTWIRED
2	0	SET_NETWORK_ID_CAN_MIGRATE
2	0	SET_NETWORK_ID_EXISTS_ON_ALL_MACHINES
2	0	SET_NETWORK_ID_STOP_CLONING
2	0	SET_NETWORK_PLAYER_AS_VIP
2	0	SET_NETWORK_VEHICLE_RESPOT_TIMER
1	0	SET_NEXT_DESIRED_MOVE_STATE
4	0	SET_NM_ANIM_POSE
2	0	SET_NM_MESSAGE_BOOL
2	0	SET_NM_MESSAGE_FLOAT
4	0	SET_NM_MESSAGE_INSTANCE_INDEX
2	0	SET_NM_MESSAGE_INT
2	0	SET_NM_MESSAGE_STRING
4	0	SET_NM_MESSAGE_VEC3
1	0	SET_NO_RESPRAYS
2	0	SET_OBJECT_ALPHA
4	0	SET_OBJECT_ANIM_CURRENT_TIME
4	0	SET_OBJECT_ANIM_SPEED
2	0	SET_OBJECT_AS_STEALABLE
2	0	SET_OBJECT_COLLISION
4	0	SET_OBJECT_COORDINATES
2	0	SET_OBJECT_DYNAMIC
2	0	SET_OBJECT_HEADING
2	0	SET_OBJECT_HEALTH
4	0	SET_OBJECT_INITIAL_VELOCITY
2	0	SET_OBJECT_INVINCIBLE
2	0	SET_OBJECT_LIGHTS
2	0	SET_OBJECT_ONLY_DAMAGED_BY_PLAYER
11	0	SET_OBJECT_PHYSICS_PARAMS
6	0	SET_OBJECT_PROOFS
5	0	SET_OBJECT_QUATERNION
2	0	SET_OBJECT_RECORDS_COLLISIONS
4	0	SET_OBJECT_ROTATION
2	0	SET_OBJECT_SCALE
2	0	SET_OBJECT_USED_IN_POOL_GAME
2	0	SET_OBJECT_VISIBLE
1	0	SET_OVERRIDE_NO_SPRINTING_ON_PHONE_IN_MULTIPLAYER
1	0	SET_PARKED_CAR_DENSITY_MULTIPLIER
2	0	SET_PED_ALPHA
1	0	SET_PED_DENSITY_MULTIPLIER
2	0	SET_PED_DIES_WHEN_INJURED
2	0	SET_PED_DONT_DO_EVASIVE_DIVES
2	0	SET_PED_DONT_USE_VEHICLE_SPECIFIC_ANIMS
2	0	SET_PED_ENABLE_LEG_IK
2	0	SET_PED_GENERATES_DEAD_BODY_EVENTS
2	0	SET_PED_HEEDS_THE_EVERYONE_IGNORE_PLAYER_FLAG
2	0	SET_PED_IS_BLIND_RAGING
2	0	SET_PED_IS_DRUNK
6	0	SET_PED_NON_CREATION_AREA
6	0	SET_PED_NON_REMOVAL_AREA
2	0	SET_PED_PATH_MAY_DROP_FROM_HEIGHT
2	0	SET_PED_PATH_MAY_USE_CLIMBOVERS
2	0	SET_PED_PATH_MAY_USE_LADDERS
2	0	SET_PED_WITH_BRAIN_CAN_BE_CONVERTED_TO_DUMMY_PED
2	0	SET_PED_WONT_ATTACK_PLAYER_WITHOUT_WANTED_LEVEL
2	0	SET_PETROL_TANK_HEALTH
3	0	SET_PHONE_HUD_ITEM
1	0	SET_PICKUPS_FIX_CARS
2	0	SET_PICKUP_COLLECTABLE_BY_CAR
2	0	SET_PLAYBACK_SPEED
1	0	SET_PLAYERSETTINGS_MODEL_VARIATIONS_CHOICE
1	0	SET_PLAYERS_DROP_MONEY_IN_NETWORK_GAME
2	0	SET_PLAYER_CAN_BE_HASSLED_BY_GANGS
2	0	SET_PLAYER_CAN_DO_DRIVE_BY
1	0	SET_PLAYER_CAN_DROP_WEAPONS_IN_CAR
2	0	SET_PLAYER_CAN_USE_COVER
2	0	SET_PLAYER_CONTROL
4	0	SET_PLAYER_CONTROL_ADVANCED
3	0	SET_PLAYER_CONTROL_FOR_NETWORK
1	0	SET_PLAYER_CONTROL_ON_IN_MISSION_CLEANUP
2	0	SET_PLAYER_GROUP_TO_FOLLOW_ALWAYS
1	0	SET_PLAYER_ICON_COLOUR
2	0	SET_PLAYER_INVINCIBLE
1	0	SET_PLAYER_KEEPS_WEAPONS_WHEN_RESPAWNED
1	0	SET_PLAYER_MOOD_NORMAL
2	0	SET_PLAYER_MOOD_PISSED_OFF
1	0	SET_PLAYER_PLAYER_TARGETTING
2	0	SET_PLAYER_TEAM
2	0	SET_POLICE_FOCUS_WILL_TRACK_CAR
2	0	SET_POLICE_IGNORE_PLAYER
1	0	SET_POLICE_RADAR_BLIPS
1	0	SET_PTFX_CAM_INSIDE_VEHICLE
1	0	SET_RADAR_ZOOM
1	0	SET_RANDOM_CAR_DENSITY_MULTIPLIER
1	0	SET_RANDOM_SEED
1	0	SET_REDUCE_PED_MODEL_BUDGET
1	0	SET_REDUCE_VEHICLE_MODEL_BUDGET
3	0	SET_RELATIONSHIP
2	0	SET_RENDER_TRAIN_AS_DERAILED
1	0	SET_RICH_PRESENCE_TEMPLATELOBBY
4	0	SET_RICH_PRESENCE_TEMPLATEMP1
1	0	SET_RICH_PRESENCE_TEMPLATEMP2
2	0	SET_RICH_PRESENCE_TEMPLATEMP3
2	0	SET_RICH_PRESENCE_TEMPLATEMP4
3	0	SET_RICH_PRESENCE_TEMPLATEMP5
3	0	SET_RICH_PRESENCE_TEMPLATEMP6
0	0	SET_RICH_PRESENCE_TEMPLATEPARTY
3	0	SET_RICH_PRESENCE_TEMPLATESP1
1	0	SET_RICH_PRESENCE_TEMPLATESP2
1	0	SET_ROCKET_LAUNCHER_FREEBIE_IN_HELI
1	0	SET_ROMANS_MOOD
2	0	SET_ROOM_FOR_CAR_BY_NAME
2	0	SET_ROOM_FOR_CHAR_BY_KEY
2	0	SET_ROOM_FOR_CHAR_BY_NAME
2	0	SET_ROOM_FOR_VIEWPORT_BY_KEY
2	0	SET_ROOM_FOR_VIEWPORT_BY_NAME
4	0	SET_ROTATION_FOR_ATTACHED_PED
1	0	SET_ROT_ORDER
2	0	SET_ROUTE
2	0	SET_SCENARIO_PED_DENSITY_MULTIPLIER
11	0	SET_SCREEN_FADE
2	0	SET_SCRIPTED_ANIM_SEAT_OFFSET
3	0	SET_SCRIPTED_CONVERSION_CENTRE
2	0	SET_SENSE_RANGE
2	0	SET_SEQUENCE_TO_REPEAT
2	0	SET_SIREN_WITH_NO_DRIVER
1	0	SET_SLEEP_MODE_ACTIVE
1	0	SET_SNIPER_ZOOM_FACTOR
2	0	SET_SPECIFIC_PASSENGER_INDEX_TO_USE_IN_GROUPS
1	0	SET_SPRITES_DRAW_BEFORE_FADE
6	0	SET_STATE_OF_CLOSEST_DOOR_OF_TYPE
2	0	SET_STAT_FRONTEND_VISIBILITY
1	0	SET_SYNC_WEATHER_AND_GAME_TIME
1	0	SET_TAXI_GARAGE_RADIO_STATE
2	0	SET_TAXI_LIGHTS
1	0	SET_TEXT_BACKGROUND
1	0	SET_TEXT_CENTRE
4	0	SET_TEXT_COLOUR
1	0	SET_TEXT_DRAW_BEFORE_FADE
5	0	SET_TEXT_DROPSHADOW
5	0	SET_TEXT_EDGE
1	0	SET_TEXT_FONT
1	0	SET_TEXT_JUSTIFY
2	0	SET_TEXT_LINE_DISPLAY
1	0	SET_TEXT_LINE_HEIGHT_MULT
1	0	SET_TEXT_PROPORTIONAL
1	0	SET_TEXT_RENDER_ID
1	0	SET_TEXT_RIGHT_JUSTIFY
2	0	SET_TEXT_SCALE
